50.71677966,6.445616148, 2012/12/03 9:08:42
50.71677958,6.445615981, 2012/12/03 9:08:43
50.71677916,6.44561707, 2012/12/03 9:08:44
50.7167582,6.445621429, 2012/12/03 9:08:58
50.71676751,6.445646156, 2012/12/03 9:09:08
50.71675343,6.445663925, 2012/12/03 9:09:18
50.71675695,6.445622351, 2012/12/03 9:09:24
50.7167484,6.445599217, 2012/12/03 9:09:29
50.71674303,6.445606174, 2012/12/03 9:09:38
50.71674521,6.445606761, 2012/12/03 9:09:39
